,CODUSU,NRO_HOGAR,AGLOMERADO,IV1,IV2,IV3,IV4,IV5,IV6,IV7,IV8,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II5_1,II6_1,V1,V2,V21,V22,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,IPCF,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4,parentesco,genero,edad,cob_medica,NIVEL_ED,CAT_OCUP,CAT_INAC,AE_ctrol_ind_sum,adulto_equivalente,pobreza,IV9,IV10,IV11,II4_1,II4_2,II4_3,II5,II6,II7,II8,II9
5157,TQRMNOPQUHKMKNCDEIOAH00696071,1,38,1,3,1,4,1,1,1,1,2,2,2,3,3,2,0,0,0,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,10,2,8,73500,7350.0,1,2,98,0,0,0,1,2,48,4,2,9,4,7.5200000000000005,9773.94,1,1,1,1,1,2,1,2,2,1,1,1
5158,TQRMNORQUHKLKOCDEIOAH00712556,1,38,2,3,1,1,1,1,1,1,2,2,2,3,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,125000,41666.67,2,0,3,0,0,0,1,1,32,1,6,3,0,2.49,50200.8,0,1,1,1,1,2,1,2,2,3,1,1
5159,TQRMNORSPHKMKPCDEGJBF00712718,1,13,1,3,1,2,1,3,4,1,2,2,2,3,3,2,0,0,0,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2,4,1,3,28000,7000.0,1,0,3,4,0,0,1,2,36,4,2,3,0,3.05,9180.33,1,1,2,1,1,2,2,2,2,6,2,1
5160,TQRMNOPTSHJMKTCDEGJBF00716076,1,13,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,2,42320,21160.0,1,2,98,0,0,0,1,1,51,4,6,3,0,1.76,24045.45,1,1,1,1,1,2,2,2,2,1,1,1
5161,TQRMNOQXYHJMKTCDEGJBF00716077,1,13,1,5,1,1,1,1,1,1,2,2,2,5,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,1,80000,80000.0,97,0,98,0,0,0,1,2,85,1,4,9,1,0.63,126984.13,0,1,1,1,1,2,1,2,2,1,1,1
5162,TQRMNOPTWHMOKTCDEGJBF00712730,1,13,1,3,1,1,1,1,1,1,2,2,2,3,2,2,0,0,0,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,57000,28500.0,1,0,98,0,0,0,1,2,58,3,2,3,0,1.52,37500.0,0,1,1,2,1,1,2,2,2,3,1,1
5163,TQRMNOURSHMMKQCDEIMBF00719872,1,36,2,3,1,1,1,1,1,1,2,2,2,1,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,0,1,45000,45000.0,1,0,98,0,0,0,1,2,56,1,6,3,0,0.76,59210.53,0,1,1,1,1,2,2,2,2,3,1,1
5164,TQRMNORSYHJOKPCDEIMBF00719873,1,36,1,4,1,1,1,1,1,1,2,2,2,4,1,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,190000,95000.0,1,0,2,96,0,0,1,1,59,1,6,3,0,1.76,107954.55,0,1,1,1,1,2,1,2,2,1,1,1
5165,TQRMNOPYVHJMKRCDEIMBF00695100,1,36,1,3,1,2,1,1,1,1,2,2,2,3,2,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,0,3,48700,16233.33,1,3,98,0,0,0,1,2,66,1,2,9,1,2.36,20635.59,1,1,1,1,1,1,2,2,2,1,1,1
5166,TQRMNORYRHMKRLCDEIJAH00711075,1,33,1,3,1,2,1,1,1,1,2,2,2,3,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,4,0,4,147500,36875.0,3,0,1,2,4,0,1,1,55,1,6,3,0,3.55,41549.3,0,1,1,1,1,2,2,2,2,3,1,1
5167,TQRMNORYUHMKRLCDEIJAH00711092,1,33,1,2,1,3,1,1,1,1,2,2,2,2,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,140000,70000.0,1,0,2,0,0,0,1,2,51,1,4,3,0,1.76,79545.45,0,1,1,1,1,1,1,2,2,1,1,1
5168,TQRMNOQQSHMORPCDEIJAH00719060,1,33,1,6,1,2,1,1,1,1,2,2,2,6,3,2,0,0,0,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,375000,93750.0,2,0,1,0,0,0,1,1,52,1,6,9,1,3.54,105932.2,0,1,1,1,1,2,1,2,2,1,1,1
5169,TQRMNOQPPHLMRLCDEIJAH00719061,1,33,1,4,1,4,1,1,2,1,2,2,2,4,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,194000,64666.67,2,0,1,0,0,0,1,1,44,1,4,3,0,2.14,90654.21,0,1,1,2,1,1,1,2,2,1,2,1
5170,TQRMNOPUTHLMROCDEIJAH00719062,1,33,1,2,1,3,1,1,2,1,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,52000,13000.0,1,0,98,0,0,0,1,2,33,1,4,3,0,3.25,16000.0,1,1,1,1,1,2,2,2,2,1,2,1
5171,TQRMNOQQWHJORSCDEIJAH00693130,1,33,1,2,2,2,2,1,1,1,2,2,2,2,1,2,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,3,1,2,50000,16666.67,2,0,98,0,0,0,1,1,49,4,2,2,0,2.3200000000000003,21551.72,1,1,1,3,1,1,1,2,1,3,2,1
5172,TQRMNOQTYHMLRTCDEIJAH00710460,1,33,1,4,1,3,1,1,2,1,2,2,2,4,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,3,0,3,102000,34000.0,2,0,1,0,0,0,1,1,36,1,6,1,0,2.51,40637.45,0,1,1,1,1,1,2,2,2,3,2,1
5173,TQRMNOPPYHKMQUCDEIJAH00719063,1,33,1,3,4,3,1,1,2,1,2,2,2,3,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,50000,25000.0,1,2,98,0,0,0,1,2,40,1,6,3,0,1.53,32679.74,0,1,1,2,2,1,1,2,2,6,2,1
5174,TQRMNOQSVHLKRTCDEIJAH00719064,1,33,1,3,1,2,1,1,1,1,2,2,2,3,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,152000,152000.0,1,0,98,0,0,0,1,2,42,1,6,3,0,0.77,197402.6,0,1,1,1,1,2,2,2,2,3,1,1
5175,TQRMNOPYXHJOLQCDEGIBJ00674162,1,12,1,3,2,4,1,1,1,1,2,2,2,3,2,2,0,0,0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,0,4,86200,21550.0,2,3,4,0,0,0,1,2,84,1,7,9,1,2.96,29121.62,0,1,1,1,1,1,2,2,2,1,2,1
5176,TQRMNORPWHJOLQCDEGIBJ00674165,1,12,1,3,1,4,1,1,1,1,2,2,2,3,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,1,50000,50000.0,1,0,98,0,0,0,1,1,56,1,2,3,0,1.0,50000.0,0,1,1,1,1,1,2,2,2,3,2,1
5177,TQRMNORSVHMOLPCDEGIBJ00711423,1,12,1,3,1,4,1,1,1,1,2,2,2,3,1,2,0,0,0,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,2,27050,9016.67,2,0,1,0,0,0,1,1,28,4,3,9,3,2.3,11760.87,1,1,2,2,2,2,1,2,2,6,2,1
5178,TQRMNORSYHMOLPCDEGIBJ00715907,1,12,1,4,1,4,1,1,1,1,2,2,2,4,2,2,0,0,0,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,6,2,4,26600,4433.33,1,2,5,0,0,0,1,2,38,4,4,2,0,4.35,6114.94,1,1,1,1,1,2,1,2,2,1,2,1
5179,TQRMNOQQUHKOLOCDEGIBJ00660923,2,12,1,4,1,4,1,1,1,1,2,2,2,4,3,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,3,80000,20000.0,1,2,98,0,0,0,1,2,43,1,5,3,0,3.15,25396.83,0,1,1,1,1,2,2,2,2,3,2,1
5180,TQRMNOQYVHKMKPCDEFOCD00660285,2,8,1,3,2,4,1,1,1,1,2,2,2,3,2,2,0,0,0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,6,1,5,23000,3833.33,2,3,98,0,0,0,1,2,73,1,2,9,1,4.41,5215.42,1,1,1,2,1,1,2,2,2,1,2,1
5181,TQRMNOPWRHKMKQCDEFOCD00671005,1,8,1,3,1,4,1,1,1,1,2,2,2,3,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,48000,16000.0,1,0,98,0,0,0,1,2,35,1,4,3,0,2.5300000000000002,18972.33,1,1,1,1,1,2,2,2,2,1,2,1
5182,TQRMNOQUVHKNKMCDEFOCD00660245,1,8,1,2,1,4,2,1,1,1,2,2,2,2,1,2,0,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,64000,12800.0,1,2,98,0,0,0,1,2,39,4,4,9,4,3.64,17582.42,1,2,2,2,1,1,2,2,2,1,2,1
5183,TQRMNOQTYHKNKNCDEFOCD00660354,1,8,1,4,1,4,2,1,1,1,2,2,2,4,2,1,1,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,3,4,70000,10000.0,2,3,98,0,0,0,1,1,33,1,2,3,0,4.86,14403.29,1,1,1,2,1,1,2,2,2,2,2,1
5184,TQRMNORXUHKOKMCDEFOCD00711066,1,8,1,1,2,4,1,2,1,1,2,2,2,1,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,42000,21000.0,2,0,98,0,0,0,1,1,66,1,1,9,1,1.5899999999999999,26415.09,0,2,2,2,2,2,2,2,2,1,2,1
5185,TQRMNOQSVHKOKOCDEFOCD00660358,1,8,1,2,2,4,2,1,1,1,1,1,2,2,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,45000,22500.0,1,2,98,0,0,0,1,2,56,1,4,3,0,1.78,25280.9,0,1,2,2,2,2,2,2,2,2,2,1
5186,TQRMNORXUHKOKOCDEFOCD00660246,3,8,1,4,2,4,2,2,1,1,2,1,2,3,2,2,0,0,0,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,4,61500,12300.0,1,2,3,4,0,0,1,2,39,4,4,3,0,3.96,15530.3,1,1,2,2,1,2,1,2,2,1,2,1
5187,TQRMNOQXSHKOKOCDEFPCH00715622,1,9,1,3,1,1,1,1,1,1,2,2,2,3,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,0,1,40000,40000.0,1,0,98,0,0,0,1,2,79,1,2,9,1,0.63,63492.06,0,1,1,1,1,1,1,2,2,1,1,1
5188,TQRMNOUPVHKOLNCDEGLDF00661557,1,15,1,5,1,4,2,1,1,1,2,2,2,5,4,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,80000,20000.0,1,0,98,0,0,0,1,1,42,1,4,3,0,3.76,21276.6,1,1,1,1,2,1,2,2,2,1,2,1
5189,TQRMNOSSPHJOMOCDEGJBF00698439,1,13,1,4,1,1,1,1,1,1,2,2,2,4,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,125000,41666.67,1,2,3,0,0,0,1,1,55,1,4,1,0,2.7800000000000002,44964.03,0,1,1,2,1,2,1,2,2,1,1,1
5190,TQRMNOPSQHLMMPCDEGJBF00716102,1,13,1,5,1,1,1,1,1,1,2,2,2,5,2,2,0,0,0,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,1,2,2,2,3,0,3,38300,12766.67,1,0,2,0,0,0,1,2,44,4,3,3,0,2.24,17098.21,1,1,1,2,1,2,1,2,2,1,2,1
5191,TQRMNORSQHLMMPCDEGJBF00716103,1,13,1,2,1,2,1,1,1,1,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,0,3,62400,20800.0,1,2,3,0,0,0,1,2,33,4,4,2,0,2.49,25060.24,0,1,1,2,1,2,2,2,2,3,2,1
5192,TQRMNOQPVHMOKNCDEIMBF00711301,1,36,1,2,1,4,2,1,1,1,1,1,1,2,2,2,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,5,1,4,61000,12200.0,1,0,2,0,0,0,1,2,34,4,3,9,4,4.18,14593.3,1,1,2,3,1,2,2,2,2,2,2,1
5193,TQRMNOQUUHKLKUCDEHIBB00662117,1,22,1,1,1,1,2,1,1,1,2,2,2,1,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,43000,43000.0,1,0,98,0,0,0,1,1,61,1,4,3,0,0.83,51807.23,0,1,1,1,2,2,2,2,2,4,2,1
5194,TQRMNOQUWHKLKUCDEHIBB00662131,1,22,1,2,1,1,2,1,1,1,2,2,2,2,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,25000,25000.0,1,0,97,0,0,0,1,2,88,1,4,9,1,0.63,39682.54,0,1,1,1,1,2,2,2,2,1,2,1
5195,TQRMNOPXVHKMLMCDEGKDB00661401,1,14,1,2,1,4,1,1,1,1,2,2,2,2,1,1,1,0,0,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,20000,20000.0,1,0,98,0,0,0,1,1,24,4,4,2,0,1.02,19607.84,1,1,1,1,2,2,2,2,2,6,2,1
5196,TQRMNOPXXHKMLMCDEGKDB00661402,1,14,1,4,1,4,1,1,1,1,2,2,2,4,2,2,0,0,0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,0,1,40000,40000.0,96,97,98,0,0,0,1,2,90,1,2,9,1,0.63,63492.06,0,1,1,1,1,1,1,2,2,1,2,1
5197,TQRMNOQXWHKMLMCDEGKDB00661404,1,14,1,3,1,4,1,1,1,1,2,2,2,3,3,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,0,5,190000,38000.0,2,0,98,0,0,0,1,1,56,1,2,3,0,4.57,41575.49,0,1,1,1,2,2,2,2,2,1,1,1
5198,TQRMNOQXXHKMLMCDEGKDB00661474,1,14,1,3,2,4,1,1,1,1,2,2,2,3,3,2,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,86000,21500.0,4,0,98,0,0,0,1,2,32,4,2,3,0,3.25,26461.54,0,1,1,1,2,2,2,2,2,2,2,1
5199,TQRMNOQQTHKLKNCDEGKDB00676414,1,14,1,2,1,2,1,1,1,1,2,2,2,2,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0,2,67000,33500.0,1,2,98,0,0,0,1,1,73,1,2,9,1,1.83,36612.02,0,1,1,1,2,2,1,2,2,1,1,1
5200,TQRMNOSRSHLLKNCDEFMDB00715185,1,6,1,2,1,5,1,1,1,1,2,2,2,2,1,2,0,0,0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,25000,25000.0,1,0,98,0,0,0,1,2,67,1,2,9,1,0.67,37313.43,0,1,1,3,1,2,2,2,2,3,2,1
5201,TQRMNOTQWHLKLOCDEIIAD00718438,1,32,2,1,1,1,1,1,1,1,2,2,2,1,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,0,1,40000,40000.0,1,0,98,0,0,0,1,2,46,1,4,2,0,0.76,52631.58,0,1,1,1,1,2,2,2,2,1,1,1
5202,TQRMNOPSVHLKLPCDEIIAD00718439,1,32,2,3,1,2,1,1,1,1,2,2,2,3,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,220000,73333.33,3,0,98,0,0,0,1,1,50,1,4,3,0,2.7800000000000002,79136.69,0,1,1,1,1,1,2,2,2,2,1,1
5203,TQRMNOPWQHKKNMCDEIIAD00710706,1,32,1,4,1,3,2,1,1,1,2,2,2,4,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,3,50000,12500.0,2,0,98,0,0,0,1,1,45,1,6,3,0,3.09,16181.23,1,1,1,1,1,2,1,2,2,2,4,1
5204,TQRMNOQXPHKLNNCDEIIAD00710726,1,32,2,2,1,9,1,1,1,1,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,72000,36000.0,1,0,2,0,0,0,1,1,72,4,2,9,4,1.85,38918.92,0,1,1,1,1,2,2,2,2,3,1,1
5205,TQRMNORPQHKOLPCDEIKAH00712515,1,34,1,3,1,9,1,1,1,1,2,2,1,3,2,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,52600,52600.0,1,0,98,0,0,0,1,2,74,1,4,9,1,0.67,78507.46,0,1,1,1,1,2,2,2,2,1,1,1
5206,TQRMNOPSVHLOLSCDEIKAH00719743,1,34,1,2,1,3,2,1,1,1,2,1,2,2,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,70000,35000.0,1,2,98,0,0,0,1,2,69,1,6,9,1,1.4100000000000001,49645.39,0,1,1,1,1,1,1,2,2,1,1,1
5207,TQRMNOQYUHKMLRCDEIKAH00713206,1,34,1,4,1,4,1,1,1,1,2,2,2,4,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,75000,37500.0,1,0,2,0,0,0,1,1,50,1,4,3,0,2.02,37128.71,0,1,1,1,1,1,1,2,2,2,1,1
5208,TQRMNOPRVHLOLTCDEIKAH00719744,1,34,1,2,1,4,1,1,1,1,2,2,2,2,1,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,70000,70000.0,1,0,98,0,0,0,1,2,60,1,3,3,0,0.76,92105.26,0,1,1,1,2,2,1,2,2,3,1,1
5209,TQRMNORQRHMLKNCDEFMDB00715177,1,6,2,2,1,9,1,1,1,1,2,2,2,2,1,2,0,0,0,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,1,33000,33000.0,1,0,98,0,0,0,1,1,19,1,5,9,3,1.02,32352.94,0,1,1,1,1,2,2,2,2,6,1,1
5210,TQRMNOPXWHKMLNCDEIOAH00663802,1,38,1,3,1,2,1,1,1,1,2,2,2,3,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,60000,60000.0,1,0,98,0,0,0,1,1,31,1,3,3,0,1.0,60000.0,0,1,1,1,1,1,1,2,2,4,1,1
5211,TQRMNOQXYHKMLMCDEGKDB00661214,1,14,1,2,2,4,2,1,1,1,2,2,2,2,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,72000,36000.0,1,0,98,0,0,0,1,2,77,1,2,9,1,1.63,44171.78,0,1,1,1,2,2,2,2,2,1,2,1
5212,TQRMNORTQHJKKMCDEFMDB00669380,1,6,2,2,1,4,1,1,1,1,2,2,2,2,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,110000,110000.0,96,0,98,0,0,0,1,1,77,1,5,9,1,0.74,148648.65,0,1,1,1,1,2,1,2,2,1,1,1
5213,TQRMNOQSQHJLKNCDEFMDB00701772,1,6,2,1,1,9,1,1,1,1,2,2,2,1,1,2,0,0,0,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,1,21800,21800.0,1,0,98,0,0,0,1,2,26,1,5,9,3,0.76,28684.21,0,1,1,1,1,1,2,2,2,3,1,1
5214,TQRMNOQSTHJLKNCDEFMDB00701773,1,6,2,1,1,9,1,1,1,1,2,2,2,1,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,35000,35000.0,1,0,98,0,0,0,1,2,28,1,6,3,0,0.76,46052.63,0,1,1,1,1,1,2,2,2,3,1,1
5215,TQRMNOPUVHKOKPCDEFMDB00715178,1,6,1,1,1,1,1,1,1,1,2,2,2,1,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,62000,62000.0,1,0,98,0,0,0,1,2,68,1,4,9,1,0.67,92537.31,0,1,1,1,1,1,2,2,2,1,1,1
5216,TQRMNORWXHKMKQCDEFMDB00659935,1,6,1,4,1,1,1,1,1,1,2,2,2,4,3,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,103000,34333.33,1,0,3,0,0,0,1,2,52,1,6,3,0,2.52,40873.02,0,1,1,1,1,1,1,2,2,1,1,1
5217,TQRMNOQXSHMMKRCDEHJGH00712419,1,23,1,4,1,2,2,1,1,1,2,2,2,4,3,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,7,1,6,122500,17500.0,1,2,98,0,0,0,1,2,45,4,4,3,0,5.720000000000001,21416.08,1,1,1,1,1,2,2,2,2,3,1,1
5218,TQRMNOQRUHKMKRCDEHJGH00662299,1,23,1,3,1,3,1,1,1,1,2,2,2,3,3,2,0,0,0,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,16400,8200.0,1,0,98,0,0,0,1,2,38,4,4,3,0,1.49,11006.71,1,1,1,1,1,2,2,2,2,1,1,1
5219,TQRMNOQQVHLMKSCDEHJGH00717205,1,23,2,4,1,2,1,1,1,1,2,2,2,4,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,0,1,30000,30000.0,1,0,98,0,0,0,1,1,21,1,5,9,3,1.02,29411.76,0,1,1,1,1,2,2,2,2,3,1,1
5220,TQRMNOPPRHMOLPCDEGNFJ00712960,1,17,1,2,2,4,2,1,1,1,2,2,2,2,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,60000,60000.0,1,0,98,0,0,0,1,1,44,4,2,2,0,1.0,60000.0,0,1,1,2,2,2,2,2,2,1,2,1
5221,TQRMNOPUXHKOKPCDEFMDB00669576,1,6,2,2,1,1,1,1,1,1,2,2,2,2,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,40000,40000.0,1,0,98,0,0,0,1,1,42,1,6,2,0,1.0,40000.0,0,1,1,1,1,2,1,2,2,3,1,1
5222,TQRMNOPQXHMOKRCDEFMDB00712177,1,6,1,3,1,4,1,1,1,1,2,2,2,3,3,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,70000,23333.33,2,0,98,0,0,0,1,1,58,1,4,3,0,2.69,26022.3,0,1,1,1,1,2,2,2,2,1,1,1
5223,TQRMNOSXYHKLKRCDEFMDB00659981,1,6,1,3,1,2,1,1,1,1,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,120000,40000.0,1,2,98,0,0,0,1,1,46,1,6,2,0,2.37,50632.91,0,1,1,3,1,2,1,2,2,1,1,1
5224,TQRMNOQQPHMMLPCDEFMDB00712307,1,6,1,3,1,4,1,1,1,1,2,2,2,3,3,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,4,0,4,120000,30000.0,1,0,2,3,4,0,1,2,48,1,6,2,0,3.52,34090.91,0,1,1,1,1,1,1,2,2,1,1,1
5225,TQRMNOSSUHKLKTCDEFMDB00669481,1,6,1,3,1,1,1,1,1,1,2,1,2,3,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,2,2,69000,17250.0,2,0,1,0,0,0,1,1,39,1,4,3,0,2.9400000000000004,23469.39,1,1,1,3,1,2,2,2,2,1,2,1
5226,TQRMNORWPHKMKNCDEFMDB00715182,1,6,1,3,1,1,1,1,1,1,2,2,2,3,1,2,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,34000,34000.0,1,0,98,0,0,0,1,1,71,1,2,9,1,0.83,40963.86,0,1,1,1,1,2,2,2,2,1,1,1
5227,TQRMNORPYHLKQLCDEIJAH00719026,1,33,1,4,1,9,1,1,1,1,2,2,2,4,3,2,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,2,3,82100,16420.0,1,2,98,0,0,0,1,2,40,2,4,9,4,3.68,22309.78,1,1,1,1,1,1,1,2,2,2,1,1
5228,TQRMNOPTWHMNKMCDEFIAH00712714,1,2,1,5,1,1,1,1,1,1,2,2,2,5,1,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,139000,69500.0,1,2,98,0,0,0,1,1,69,1,5,9,1,1.5,92666.67,0,1,1,2,1,1,1,2,2,1,1,1
5229,TQRMNOPRUHKNKMCDEFIAH00665056,1,2,1,3,2,4,2,1,1,1,2,2,2,3,3,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0,1,34000,34000.0,1,0,98,0,0,0,1,1,32,1,1,3,0,1.0,34000.0,0,1,1,1,1,2,2,2,2,6,2,1
5230,TQRMNOQWWHJMKMCDEFIAH00664944,1,2,1,2,1,4,2,1,1,1,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,0,3,77500,25833.33,2,1,3,0,0,0,1,1,60,4,2,3,0,2.69,28810.41,0,1,1,1,1,2,1,2,2,1,1,1
